2021/11/20 22:20:17 [error] 10380#22912: *4274 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-content/upgrade/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/ HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 22:20:18 [error] 10380#22912: *4277 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-content/uploads/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/ HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 22:20:18 [error] 10380#22912: *4282 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-includes/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-includes/ HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:21:05 [error] 10380#22912: *4991 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:21:06 [error] 10380#22912: *5000 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:21:09 [error] 10380#22912: *5051 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/app.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:22:19 [error] 10380#22912: *5248 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/editor.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:22:36 [error] 10380#22912: *5610 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/login.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:22:49 [error] 10380#22912: *5703 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/source/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:23:45 [error] 10380#22912: *6063 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/adminer.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:23:47 [error] 10380#22912: *6146 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/news/admin/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:23:48 [error] 10380#22912: *6175 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/content.php?get_action=display_doc&doc_file=CREDITS HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:23:50 [error] 10380#22912: *6242 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/ang/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:23:57 [error] 10380#22912: *6489 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/base/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:23:58 [error] 10380#22912: *6526 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/artmedic_links5/index.php?id=index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:02 [error] 10380#22912: *6667 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/admin/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:04 [error] 10380#22912: *6734 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/admin.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:04 [error] 10380#22912: *6735 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/blogs/admin.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:04 [error] 10380#22912: *6736 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/evoadm.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:04 [error] 10380#22912: *6737 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/basilix.php?is_ssl=1 HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:04 [error] 10380#22912: *6762 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/admin/index.php?login HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:06 [error] 10380#22912: *6859 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/wiki/index.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:06 [error] 10380#22912: *6860 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/users/login.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:08 [error] 10380#22912: *6907 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/blob.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:12 [error] 10380#22912: *7044 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/admin/login.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:15 [error] 10380#22912: *7175 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/status.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:17 [error] 10380#22912: *7254 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/about.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:18 [error] 10380#22912: *7271 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/cvs.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:18 [error] 10380#22912: *7292 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/admin_area/login.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:22 [error] 10380#22912: *7405 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/index.php?page=start HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:22 [error] 10380#22912: *7424 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-content/upgrade/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/?Mode=debug HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:23 [error] 10380#22912: *7459 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-content/uploads/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/?Mode=debug HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:24 [error] 10380#22912: *7498 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-includes/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-includes/?Mode=debug HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:27 [error] 10380#22912: *7631 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/LightNEasy.php?do=login HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:30 [error] 10380#22912: *7742 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/titleBar.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:34 [error] 10380#22912: *7927 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/feed.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:34 [error] 10380#22912: *7930 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/doku.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:35 [error] 10380#22912: *7955 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-content/upgrade/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/?page=login&action=about HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:35 [error] 10380#22912: *7956 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-content/uploads/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/?page=login&action=about HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:35 [error] 10380#22912: *7957 directory index of "C:/Users/ndvan/Local Sites/mywppage/app/public/wp-includes/" is forbidden, client: 127.0.0.1, server: , request: "GET /wp-includes/?page=login&action=about HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8219 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/query?group=/* HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8220 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /integraxor/res?res/igres.dll/sys_about.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8221 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /integraxor/index.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8222 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8223 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/res?res/igres.dll/sys_about.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8224 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/plugins/res?res/igres.dll/sys_about.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8225 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8226 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/res?res/igres.dll/sys_about.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8227 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v1/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8228 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/res?res/igres.dll/sys_about.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8229 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v2/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:41 [error] 10380#22912: *8230 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/res?res/igres.dll/sys_about.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8231 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v3/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8232 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8233 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/plugins/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8234 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8235 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /egw/login.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8236 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8237 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /egroupware/login.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8238 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8239 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /groupware/login.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8240 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/html/portal/login.jsp HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8241 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /eGroupware/egroupware/login.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8242 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/application/login/login.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8243 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8244 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8245 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v1/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8246 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v2/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8247 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v3/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8248 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8249 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/plugins/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8250 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8251 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8252 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8253 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/html/portal/login.jsp HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8254 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/application/login/login.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8255 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8256 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:42 [error] 10380#22912: *8257 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v1/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8258 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v2/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8259 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v3/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8260 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8261 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/plugins/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8262 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8263 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8264 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8265 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/html/portal/login.jsp HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8266 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/application/login/login.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8267 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8268 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8269 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v1/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8270 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v2/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8271 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /cms/admin/login.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8272 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /api/v3/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8273 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /elite/admin/login.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8274 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8275 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/plugins/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8276 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8277 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8278 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/appconfiguration HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:43 [error] 10380#22912: *8279 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /web/login.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:44 [error] 10380#22912: *8280 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /dtlt/home.html HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:44 [error] 10380#22912: *8281 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /login HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:44 [error] 10380#22912: *8282 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /APG/info/about HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:44 [error] 10380#22912: *8283 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /epesi/index.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8284 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /evalsmsi/evalsmsi.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8285 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /eTicket/license.txt HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8286 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /evalsmsi.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8287 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/evalsmsi.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8289 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/plugins/evalsmsi.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8290 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/evalsmsi.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8291 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/license.txt HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8292 access forbidden by rule, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/evalsmsi.php HTTP/1.0", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8293 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /ecms/?view=home HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8294 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-includes/evalsmsi.php HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8295 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/plugins/license.txt HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8296 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /cms/?view=home HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8297 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/upgrade/license.txt HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8298 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /?view=home HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8299 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/uploads/license.txt HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
2021/11/20 23:24:45 [error] 10380#22912: *8300 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-content/?view=home HTTP/1.0", upstream: "fastcgi://php", host: "dn-aavn-ws-001.aavn.local"
